"Date","Price","Open","High","Low","Vol.","Change %"
"01/11/2023","30.700","29.850","30.750","29.850","3.40M","3.02%"
"01/10/2023","29.800","29.700","30.200","29.650","420.90K","0.00%"
"01/09/2023","29.800","29.700","30.400","29.500","2.16M","0.34%"
"01/06/2023","29.700","29.850","30.050","29.700","341.90K","-0.50%"
"01/05/2023","29.850","30.600","30.600","29.800","1.52M","-2.45%"
"01/04/2023","30.600","29.600","30.650","29.600","2.83M","3.38%"
"01/03/2023","29.600","29.500","29.600","28.850","480.60K","0.34%"
"12/29/2022","29.500","28.750","29.550","28.500","1.11M","1.72%"
"12/28/2022","29.000","29.200","29.250","28.650","1.35M","-1.69%"
"12/27/2022","29.500","29.550","29.950","29.200","615.10K","1.03%"
"12/23/2022","29.200","29.600","29.650","29.000","667.60K","-2.67%"
"12/22/2022","30.000","29.600","30.050","29.600","1.01M","1.35%"
"12/21/2022","29.600","29.550","30.150","29.550","411.30K","-1.33%"
"12/20/2022","30.000","28.900","30.200","28.400","985.10K","3.81%"
"12/19/2022","28.900","29.850","29.850","28.900","413.50K","-3.18%"
"12/16/2022","29.850","30.650","30.650","29.750","281.10K","-2.93%"
"12/15/2022","30.750","30.000","30.800","29.500","388.30K","2.50%"
"12/14/2022","30.000","30.000","30.550","29.250","2.95M","2.04%"
"12/13/2022","29.400","30.600","30.800","29.000","2.64M","-3.92%"
"12/12/2022","30.600","31.900","31.950","30.600","2.32M","-3.77%"
"12/09/2022","31.800","31.250","32.200","31.000","1.43M","2.91%"
"12/07/2022","30.900","31.250","31.300","30.600","180.30K","0.82%"
"12/06/2022","30.650","31.450","31.450","30.650","333.20K","-2.39%"
"12/05/2022","31.400","30.100","31.450","30.000","629.80K","4.32%"
"12/02/2022","30.100","30.450","31.350","30.100","849.90K","-0.33%"
"12/01/2022","30.200","32.150","32.800","30.200","2.70M","-6.07%"
"11/29/2022","32.150","33.000","33.100","32.150","4.29M","-2.87%"
"11/28/2022","33.100","32.400","33.400","32.250","1.99M","1.85%"
"11/25/2022","32.500","31.900","32.500","31.700","2.68M","1.72%"
"11/24/2022","31.950","31.600","32.000","31.600","621.70K","-0.16%"
"11/23/2022","32.000","32.050","32.150","31.900","2.10M","0.00%"
"11/22/2022","32.000","31.500","32.250","31.450","2.01M","1.91%"
"11/21/2022","31.400","31.250","31.500","31.150","430.60K","0.32%"
"11/18/2022","31.300","31.200","31.450","31.150","672.40K","0.32%"
"11/17/2022","31.200","30.900","31.200","30.600","863.80K","1.96%"
"11/16/2022","30.600","30.000","30.750","30.000","1.24M","2.00%"
"11/15/2022","30.000","30.650","30.650","29.900","1.29M","-1.64%"
"11/14/2022","30.500","30.900","30.900","30.050","819.10K","-1.29%"
"11/11/2022","30.900","31.450","31.450","30.800","828.30K","-1.90%"
"11/10/2022","31.500","30.800","31.500","30.150","557.10K","2.27%"
"11/09/2022","30.800","30.700","30.950","30.000","458.10K","0.33%"
"11/08/2022","30.700","30.100","31.500","30.000","2.60M","1.99%"
"11/07/2022","30.100","30.050","30.100","29.950","715.40K","0.33%"
"11/04/2022","30.000","29.850","30.200","29.350","1.88M","0.00%"
"11/03/2022","30.000","29.500","30.000","29.250","1.05M","0.84%"
"11/02/2022","29.750","29.600","30.000","29.350","1.51M","1.36%"
"10/28/2022","29.350","29.000","29.950","28.500","1.46M","1.21%"
"10/27/2022","29.000","29.200","29.200","28.300","317.80K","1.40%"
"10/26/2022","28.600","29.400","29.450","28.250","832.60K","-1.38%"
"10/25/2022","29.000","29.000","29.400","28.900","1.10M","1.75%"
"10/24/2022","28.500","27.650","29.000","27.600","936.90K","3.45%"
"10/21/2022","27.550","27.500","28.350","27.200","2.99M","2.04%"
"10/20/2022","27.000","29.400","29.400","27.000","3.02M","-7.53%"
"10/19/2022","29.200","29.400","29.400","28.700","148.20K","-0.68%"
"10/18/2022","29.400","28.850","29.650","28.700","343.90K","2.26%"
"10/17/2022","28.750","28.400","28.800","28.000","772.40K","1.23%"
"10/14/2022","28.400","28.000","28.500","28.000","479.50K","2.90%"
"10/13/2022","27.600","27.150","27.600","26.800","557.90K","3.18%"
"10/12/2022","26.750","26.500","27.000","26.350","2.19M","-0.19%"
"10/11/2022","26.800","27.500","28.400","26.800","2.24M","-2.19%"
"10/10/2022","27.400","28.300","28.300","27.400","115.00K","-3.18%"
"10/07/2022","28.300","27.500","28.400","27.500","296.40K","2.17%"
"10/06/2022","27.700","28.000","28.650","27.550","814.90K","-1.07%"
"10/05/2022","28.000","28.000","28.650","27.600","370.00K","2.94%"
"10/04/2022","27.200","28.900","29.100","27.200","1.13M","-5.88%"
"10/03/2022","28.900","29.750","29.750","28.100","1.24M","-9.55%"
"09/30/2022","31.950","27.850","31.950","27.150","2.63M","14.11%"
"09/29/2022","28.000","27.950","28.400","27.350","664.60K","1.08%"
"09/28/2022","27.700","28.300","28.700","27.100","974.40K","-3.48%"
"09/27/2022","28.700","29.500","29.500","28.000","854.80K","-3.37%"
"09/23/2022","29.700","29.750","29.800","28.700","603.70K","0.68%"
"09/22/2022","29.500","28.500","29.500","28.000","193.20K","2.61%"
"09/21/2022","28.750","29.600","29.700","28.200","284.00K","-4.17%"
"09/20/2022","30.000","30.100","30.300","29.950","1.23M","0.00%"
"09/19/2022","30.000","29.550","30.000","28.800","3.91M","1.52%"
"09/16/2022","29.550","29.800","29.800","29.400","1.19M","-0.84%"
"09/15/2022","29.800","30.400","30.400","29.150","956.70K","-2.30%"
"09/14/2022","30.500","29.400","30.500","28.850","668.50K","3.57%"
