"Date","Price","Open","High","Low","Vol.","Change %"
"09/28/2022","1.20","1.20","1.23","1.20","26.02M","0.84%"
"09/27/2022","1.19","1.29","1.29","1.19","80.11M","-8.46%"
"09/23/2022","1.30","1.25","1.31","1.25","36.65M","4.84%"
"09/22/2022","1.24","1.24","1.26","1.19","80.01M","-1.59%"
"09/21/2022","1.26","1.33","1.34","1.26","53.43M","-5.26%"
"09/20/2022","1.33","1.35","1.37","1.30","45.84M","-1.48%"
"09/19/2022","1.35","1.45","1.45","1.34","126.46M","-6.90%"
"09/16/2022","1.45","1.49","1.49","1.45","36.60M","-3.33%"
"09/15/2022","1.50","1.49","1.50","1.45","136.46M","-0.66%"
"09/14/2022","1.51","1.50","1.52","1.48","39.30M","-1.95%"
"09/13/2022","1.54","1.55","1.55","1.48","54.67M","0.00%"
"09/12/2022","1.54","1.55","1.56","1.54","15.75M","-1.28%"
"09/09/2022","1.56","1.56","1.56","1.54","9.49M","0.00%"
"09/08/2022","1.56","1.55","1.59","1.55","14.56M","0.65%"
"09/07/2022","1.55","1.59","1.60","1.54","45.39M","-3.13%"
"09/06/2022","1.60","1.66","1.66","1.60","28.40M","-3.61%"
"09/05/2022","1.66","1.69","1.70","1.63","98.36M","-1.78%"
"09/02/2022","1.69","1.70","1.71","1.69","29.17M","-0.59%"
"09/01/2022","1.70","1.69","1.70","1.69","28.24M","0.59%"
"08/31/2022","1.69","1.69","1.73","1.69","215.93M","0.00%"
"08/30/2022","1.69","1.69","1.69","1.68","98.96M","0.00%"
"08/26/2022","1.69","1.65","1.70","1.65","137.17M","2.42%"
"08/25/2022","1.65","1.65","1.66","1.65","63.95M","0.00%"
"08/24/2022","1.65","1.67","1.68","1.64","76.47M","-1.20%"
"08/23/2022","1.67","1.68","1.69","1.64","58.93M","0.00%"
"08/22/2022","1.67","1.63","1.67","1.63","67.37M","3.94%"
"08/19/2022","1.61","1.64","1.64","1.57","129.46M","-2.31%"
"08/18/2022","1.64","1.71","1.71","1.62","116.92M","-3.89%"
"08/17/2022","1.71","1.70","1.72","1.69","178.87M","0.56%"
"08/16/2022","1.70","1.72","1.73","1.67","75.39M","-1.10%"
"08/15/2022","1.72","1.71","1.73","1.69","79.53M","0.56%"
"08/12/2022","1.71","1.71","1.71","1.69","20.02M","0.56%"
"08/11/2022","1.70","1.66","1.72","1.66","88.02M","2.29%"
