"Date","Price","Open","High","Low","Vol.","Change %"
"08/04/2022","6.500","6.500","6.500","6.500","5.30K","4.00%"
"08/03/2022","6.250","6.250","6.250","6.250","6.20K","-2.34%"
"08/02/2022","6.400","6.490","6.490","6.230","1.20K","-1.39%"
"08/01/2022","6.490","6.390","6.490","6.320","1.20K","2.69%"
"07/29/2022","6.320","6.400","6.400","6.320","2.50K","-1.25%"
"07/28/2022","6.400","6.470","6.470","6.400","7.80K","-1.08%"
"07/27/2022","6.470","6.430","6.470","6.430","3.70K","-0.15%"
"07/26/2022","6.480","6.260","6.490","6.260","1.50K","3.51%"
"07/25/2022","6.260","6.400","6.400","6.260","5.70K","0.16%"
"07/22/2022","6.250","6.350","6.350","6.250","7.30K","-0.79%"
"07/21/2022","6.300","6.260","6.300","6.260","1.10K","-2.93%"
"07/20/2022","6.490","6.800","6.800","6.120","35.90K","-4.84%"
"07/19/2022","6.820","6.230","6.830","6.230","10.70K","-0.44%"
"07/18/2022","6.850","6.950","6.950","6.850","2.00K","-1.44%"
"07/15/2022","6.950","6.310","6.950","6.310","0.70K","10.14%"
"07/14/2022","6.310","6.600","6.600","6.310","3.90K","-4.39%"
"07/13/2022","6.600","6.600","6.600","6.300","14.70K","-1.05%"
"07/12/2022","6.670","6.250","6.670","6.250","2.90K","0.00%"
"07/11/2022","6.670","6.500","6.770","6.500","7.70K","1.68%"
"07/08/2022","6.560","6.800","6.800","6.110","161.50K","-2.09%"
"07/07/2022","6.700","6.950","6.950","6.700","8.40K","-1.47%"
"07/06/2022","6.800","7.000","7.000","6.100","96.40K","-0.73%"
"07/05/2022","6.850","7.000","7.000","6.850","0.80K","0.59%"
"07/04/2022","6.810","6.800","6.810","6.800","3.10K","-0.15%"
"06/30/2022","6.820","6.990","7.000","6.820","2.30K","-2.43%"
"06/29/2022","6.990","7.200","7.200","6.800","5.20K","-0.14%"
"06/28/2022","7.000","6.800","7.000","6.800","35.80K","2.49%"
"06/27/2022","6.830","6.830","6.830","6.830","0.20K","0.00%"
"06/24/2022","6.830","7.000","7.000","6.830","2.30K","0.00%"
"06/23/2022","6.830","7.000","7.000","6.830","1.50K","0.29%"
"06/22/2022","6.810","6.810","6.810","6.810","0.10K","-0.58%"
"06/21/2022","6.850","6.850","6.850","6.850","0.60K","-2.14%"
"06/20/2022","7.000","6.810","7.000","6.810","23.70K","2.79%"
"06/17/2022","6.810","6.810","6.810","6.810","0.10K","0.00%"
"06/16/2022","6.810","7.200","7.200","6.800","4.20K","-1.45%"
"06/15/2022","6.910","7.200","7.200","6.900","9.60K","-4.03%"
"06/14/2022","7.200","7.250","7.250","7.000","1.20K","2.86%"
"06/13/2022","7.000","7.270","7.270","7.000","0.80K","-3.71%"
"06/10/2022","7.270","6.900","7.300","6.900","1.80K","5.36%"
"06/09/2022","6.900","7.100","7.100","6.900","4.20K","-2.82%"
"06/08/2022","7.100","7.300","7.300","7.100","3.90K","-1.39%"
"06/07/2022","7.200","7.200","7.200","7.200","2.10K","2.86%"
