"Date","Price","Open","High","Low","Vol.","Change %"
"02/22/2023","0.84","0.84","0.85","0.82","37.92M","-2.33%"
"02/21/2023","0.86","0.82","0.86","0.81","82.33M","6.17%"
"02/20/2023","0.81","0.85","0.85","0.81","47.24M","-2.41%"
"02/17/2023","0.83","0.90","0.92","0.83","225.09M","-7.78%"
"02/16/2023","0.90","0.86","0.91","0.85","106.97M","5.88%"
"02/15/2023","0.85","0.89","0.90","0.83","112.70M","-2.30%"
"02/14/2023","0.87","0.97","0.98","0.86","203.11M","-12.12%"
"02/13/2023","0.99","1.03","1.08","0.96","102.88M","-4.81%"
"02/10/2023","1.04","1.04","1.05","1.01","231.07M","0.00%"
"02/09/2023","1.04","1.01","1.05","1.00","179.55M","1.96%"
"02/08/2023","1.02","0.92","1.02","0.91","177.14M","13.33%"
"02/07/2023","0.90","0.91","0.94","0.89","65.62M","-1.10%"
"02/06/2023","0.91","0.90","0.94","0.90","61.72M","1.11%"
"02/03/2023","0.90","0.83","0.92","0.82","134.96M","7.14%"
"02/02/2023","0.84","0.83","0.90","0.83","85.77M","3.70%"
"02/01/2023","0.81","0.80","0.83","0.80","145.98M","1.25%"
"01/31/2023","0.80","0.89","0.89","0.77","147.84M","-10.11%"
"01/30/2023","0.89","0.92","0.93","0.88","102.37M","-4.30%"
"01/27/2023","0.93","0.93","0.95","0.89","181.06M","-1.06%"
"01/26/2023","0.94","0.92","0.95","0.85","405.04M","5.62%"
"01/25/2023","0.89","0.85","0.89","0.84","180.12M","3.49%"
"01/24/2023","0.86","0.88","0.88","0.83","69.48M","-2.27%"
"01/23/2023","0.88","0.88","0.88","0.86","49.43M","-2.22%"
"01/20/2023","0.90","0.90","0.90","0.83","118.47M","-2.17%"
"01/19/2023","0.92","0.81","0.92","0.79","30.36M","13.58%"
"01/18/2023","0.81","0.77","0.81","0.76","40.74M","5.19%"
"01/17/2023","0.77","0.78","0.79","0.76","12.35M","0.00%"
"01/16/2023","0.77","0.76","0.80","0.75","34.12M","0.00%"
"01/13/2023","0.77","0.76","0.77","0.74","10.02M","0.00%"
"01/12/2023","0.77","0.77","0.77","0.73","25.07M","0.00%"
"01/11/2023","0.77","0.71","0.77","0.70","79.58M","6.94%"
"01/10/2023","0.72","0.70","0.72","0.69","20.40M","2.86%"
"01/09/2023","0.70","0.70","0.70","0.69","31.72M","0.00%"
"01/06/2023","0.70","0.66","0.70","0.65","60.67M","6.06%"
"01/05/2023","0.66","0.65","0.66","0.63","13.26M","1.54%"
"01/04/2023","0.65","0.62","0.66","0.60","27.03M","4.84%"
"01/03/2023","0.62","0.63","0.63","0.60","7.56M","-1.59%"
"12/29/2022","0.63","0.60","0.63","0.60","4.58M","3.28%"
"12/28/2022","0.61","0.61","0.62","0.60","3.12M","0.00%"
"12/27/2022","0.61","0.61","0.62","0.59","1.32M","0.00%"
"12/23/2022","0.61","0.59","0.62","0.59","8.00M","3.39%"
"12/22/2022","0.59","0.56","0.59","0.56","2.09M","5.36%"
"12/21/2022","0.56","0.56","0.57","0.55","2.24M","-1.75%"
"12/20/2022","0.57","0.55","0.57","0.55","681.00K","1.79%"
"12/19/2022","0.56","0.56","0.57","0.55","6.40M","-3.45%"
"12/16/2022","0.58","0.58","0.58","0.56","2.80M","0.00%"
"12/15/2022","0.58","0.61","0.61","0.57","5.07M","-3.33%"
"12/14/2022","0.60","0.60","0.61","0.58","3.09M","1.69%"
"12/13/2022","0.59","0.62","0.63","0.59","8.47M","-4.84%"
"12/12/2022","0.62","0.62","0.63","0.61","6.66M","0.00%"
"12/09/2022","0.62","0.60","0.63","0.60","10.02M","3.33%"
"12/07/2022","0.60","0.58","0.60","0.58","892.00K","3.45%"
"12/06/2022","0.58","0.59","0.60","0.57","3.41M","-3.33%"
"12/05/2022","0.60","0.59","0.61","0.59","985.00K","0.00%"
"12/02/2022","0.60","0.60","0.60","0.58","925.00K","0.00%"
"12/01/2022","0.60","0.60","0.60","0.58","3.23M","1.69%"
"11/29/2022","0.59","0.61","0.62","0.59","3.89M","-3.28%"
"11/28/2022","0.61","0.60","0.62","0.59","3.16M","1.67%"
"11/25/2022","0.60","0.59","0.60","0.58","9.23M","0.00%"
"11/24/2022","0.60","0.60","0.61","0.58","2.18M","1.69%"
"11/23/2022","0.59","0.61","0.61","0.59","1.06M","-3.28%"
"11/22/2022","0.61","0.60","0.61","0.59","781.00K","1.67%"
"11/21/2022","0.60","0.62","0.62","0.59","1.94M","-3.23%"
"11/18/2022","0.62","0.61","0.63","0.61","838.00K","-1.59%"
"11/17/2022","0.63","0.61","0.63","0.60","3.31M","3.28%"
"11/16/2022","0.61","0.59","0.61","0.58","2.09M","0.00%"
"11/15/2022","0.61","0.61","0.62","0.60","2.42M","0.00%"
"11/14/2022","0.61","0.63","0.63","0.60","6.42M","1.67%"
"11/11/2022","0.60","0.61","0.63","0.60","11.61M","-1.64%"
"11/10/2022","0.61","0.61","0.62","0.58","7.22M","0.00%"
"11/09/2022","0.61","0.63","0.64","0.60","4.20M","-3.17%"
"11/08/2022","0.63","0.62","0.64","0.62","7.05M","3.28%"
"11/07/2022","0.61","0.59","0.62","0.59","2.68M","1.67%"
"11/04/2022","0.60","0.58","0.60","0.58","1.64M","3.45%"
"11/03/2022","0.58","0.60","0.60","0.58","1.07M","-3.33%"
"11/02/2022","0.60","0.60","0.60","0.58","2.12M","0.00%"
"10/28/2022","0.60","0.62","0.62","0.59","3.92M","-1.64%"
"10/27/2022","0.61","0.57","0.62","0.57","61.18M","7.02%"
"10/26/2022","0.57","0.55","0.58","0.55","5.88M","1.79%"
"10/25/2022","0.56","0.55","0.57","0.55","910.00K","-1.75%"
"10/24/2022","0.57","0.56","0.57","0.54","984.00K","3.64%"
"10/21/2022","0.55","0.55","0.56","0.54","1.80M","-1.79%"
"10/20/2022","0.56","0.57","0.57","0.55","1.44M","-1.75%"
"10/19/2022","0.57","0.57","0.57","0.55","2.17M","0.00%"
"10/18/2022","0.57","0.56","0.58","0.56","2.67M","0.00%"
"10/17/2022","0.57","0.59","0.59","0.57","1.51M","-3.39%"
"10/14/2022","0.59","0.59","0.59","0.58","3.66M","1.72%"
