"Date","Price","Open","High","Low","Vol.","Change %"
"01/04/2023","3.530","3.480","3.550","3.440","23.13M","1.44%"
"01/03/2023","3.480","3.470","3.520","3.420","14.43M","1.75%"
"12/29/2022","3.420","3.480","3.480","3.420","7.41M","-2.29%"
"12/28/2022","3.500","3.500","3.500","3.430","8.45M","0.00%"
"12/27/2022","3.500","3.420","3.500","3.420","9.07M","2.34%"
"12/23/2022","3.420","3.470","3.470","3.400","4.74M","-1.44%"
"12/22/2022","3.470","3.490","3.490","3.440","2.29M","0.00%"
"12/21/2022","3.470","3.400","3.490","3.400","21.41M","0.87%"
"12/20/2022","3.440","3.290","3.470","3.290","27.76M","4.56%"
"12/19/2022","3.290","3.320","3.350","3.140","82.91M","-0.90%"
"12/16/2022","3.320","3.370","3.440","3.320","21.41M","-2.92%"
"12/15/2022","3.420","3.380","3.420","3.280","37.45M","1.79%"
"12/14/2022","3.360","3.410","3.450","3.360","23.81M","-1.18%"
"12/13/2022","3.400","3.470","3.470","3.380","28.18M","-0.58%"
"12/12/2022","3.420","3.500","3.500","3.420","20.77M","-1.44%"
"12/09/2022","3.470","3.480","3.500","3.430","15.82M","-0.29%"
"12/07/2022","3.480","3.520","3.530","3.460","32.43M","-1.42%"
"12/06/2022","3.530","3.510","3.560","3.500","14.64M","0.57%"
"12/05/2022","3.510","3.490","3.540","3.480","5.43M","0.57%"
"12/02/2022","3.490","3.530","3.550","3.450","31.34M","-2.51%"
"12/01/2022","3.580","3.480","3.590","3.480","82.86M","3.47%"
"11/29/2022","3.460","3.610","3.610","3.430","937.51M","-4.16%"
"11/28/2022","3.610","3.570","3.680","3.480","42.16M","0.84%"
"11/25/2022","3.580","3.530","3.580","3.470","9.75M","1.42%"
"11/24/2022","3.530","3.560","3.580","3.500","9.11M","-1.40%"
"11/23/2022","3.580","3.580","3.580","3.540","3.92M","0.00%"
"11/22/2022","3.580","3.490","3.580","3.490","7.27M","2.87%"
"11/21/2022","3.480","3.420","3.480","3.410","18.92M","2.05%"
"11/18/2022","3.410","3.420","3.450","3.410","21.17M","0.29%"
"11/17/2022","3.400","3.400","3.430","3.400","11.48M","0.29%"
"11/16/2022","3.390","3.410","3.450","3.380","25.28M","-1.45%"
"11/15/2022","3.440","3.380","3.470","3.370","18.89M","2.69%"
"11/14/2022","3.350","3.410","3.430","3.330","36.36M","-1.47%"
"11/11/2022","3.400","3.430","3.530","3.370","11.10M","0.00%"
"11/10/2022","3.400","3.510","3.550","3.400","12.65M","-4.23%"
"11/09/2022","3.550","3.550","3.610","3.510","6.23M","-0.56%"
"11/08/2022","3.570","3.590","3.620","3.520","14.65M","-1.65%"
"11/07/2022","3.630","3.670","3.670","3.550","16.56M","-1.09%"
"11/04/2022","3.670","3.630","3.670","3.580","7.04M","1.10%"
"11/03/2022","3.630","3.650","3.650","3.580","6.07M","-0.55%"
"11/02/2022","3.650","3.680","3.700","3.600","8.43M","-0.27%"
"10/28/2022","3.660","3.700","3.700","3.610","4.04M","-0.54%"
"10/27/2022","3.680","3.600","3.690","3.600","9.27M","2.22%"
"10/26/2022","3.600","3.600","3.640","3.570","3.78M","-0.83%"
"10/25/2022","3.630","3.600","3.630","3.590","4.42M","0.83%"
"10/24/2022","3.600","3.600","3.660","3.570","5.71M","-0.28%"
"10/21/2022","3.610","3.470","3.610","3.470","8.11M","3.14%"
"10/20/2022","3.500","3.640","3.640","3.440","40.61M","-3.05%"
"10/19/2022","3.610","3.660","3.680","3.580","14.55M","-2.43%"
"10/18/2022","3.700","3.490","3.700","3.450","21.36M","6.02%"
"10/17/2022","3.490","3.490","3.510","3.480","4.92M","-0.29%"
"10/14/2022","3.500","3.460","3.510","3.450","6.64M","1.45%"
"10/13/2022","3.450","3.390","3.460","3.360","11.89M","1.77%"
"10/12/2022","3.390","3.350","3.400","3.350","14.44M","1.19%"
"10/11/2022","3.350","3.390","3.390","3.330","31.76M","-0.30%"
"10/10/2022","3.360","3.450","3.450","3.360","7.06M","-2.61%"
"10/07/2022","3.450","3.530","3.530","3.430","6.46M","-2.54%"
"10/06/2022","3.540","3.500","3.550","3.460","5.11M","2.61%"
"10/05/2022","3.450","3.450","3.450","3.400","11.40M","0.58%"
"10/04/2022","3.430","3.350","3.440","3.350","6.19M","3.94%"
"10/03/2022","3.300","3.350","3.440","3.300","11.06M","-0.90%"
"09/30/2022","3.330","3.400","3.450","3.330","26.06M","-3.48%"
"09/29/2022","3.450","3.350","3.480","3.350","48.35M","2.99%"
"09/28/2022","3.350","3.500","3.540","3.310","13.83M","-2.05%"
"09/27/2022","3.420","3.570","3.600","3.420","17.84M","-4.20%"
"09/23/2022","3.570","3.600","3.600","3.560","27.86M","-0.83%"
"09/22/2022","3.600","3.620","3.640","3.550","14.05M","-0.55%"
"09/21/2022","3.620","3.650","3.660","3.610","13.89M","-0.55%"
"09/20/2022","3.640","3.700","3.710","3.640","16.41M","-2.15%"
"09/19/2022","3.720","3.720","3.750","3.680","15.25M","-0.27%"
"09/16/2022","3.730","3.770","3.770","3.730","53.95M","0.00%"
"09/15/2022","3.730","3.790","3.820","3.730","7.32M","-1.58%"
"09/14/2022","3.790","3.790","3.830","3.740","12.29M","-1.30%"
"09/13/2022","3.840","3.840","3.850","3.800","8.17M","-0.26%"
"09/12/2022","3.850","3.800","3.850","3.760","9.09M","1.58%"
"09/09/2022","3.790","3.760","3.790","3.720","6.55M","0.00%"
"09/08/2022","3.790","3.790","3.800","3.740","10.25M","0.00%"
"09/07/2022","3.790","3.800","3.830","3.750","4.50M","-0.26%"
"09/06/2022","3.800","3.760","3.820","3.760","10.19M","0.80%"
"09/05/2022","3.770","3.730","3.770","3.730","7.25M","1.07%"
"09/02/2022","3.730","3.740","3.740","3.700","8.26M","0.27%"
"09/01/2022","3.720","3.730","3.750","3.720","9.81M","-0.27%"
"08/31/2022","3.730","3.710","3.750","3.700","50.06M","0.00%"
"08/30/2022","3.730","3.730","3.750","3.710","15.94M","0.00%"
"08/26/2022","3.730","3.730","3.750","3.730","13.76M","-0.53%"
"08/25/2022","3.750","3.730","3.780","3.730","4.48M","0.81%"
"08/24/2022","3.720","3.730","3.760","3.720","11.89M","-0.80%"
"08/23/2022","3.750","3.790","3.790","3.730","18.75M","-1.06%"
"08/22/2022","3.790","3.790","3.810","3.740","24.82M","0.26%"
"08/19/2022","3.780","3.730","3.790","3.720","10.53M","1.34%"
"08/18/2022","3.730","3.800","3.800","3.730","25.92M","-0.80%"
"08/17/2022","3.760","3.820","3.860","3.760","10.77M","-2.34%"
"08/16/2022","3.850","3.820","3.870","3.790","16.71M","1.32%"
"08/15/2022","3.800","3.800","3.820","3.770","5.44M","0.00%"
"08/12/2022","3.800","3.750","3.810","3.720","20.13M","1.60%"
"08/11/2022","3.740","3.690","3.740","3.670","21.24M","1.08%"
"08/10/2022","3.700","3.670","3.700","3.640","9.21M","1.09%"
"08/09/2022","3.660","3.620","3.670","3.620","9.83M","1.10%"
"08/08/2022","3.620","3.580","3.650","3.570","10.18M","2.55%"
"08/05/2022","3.530","3.640","3.680","3.530","37.82M","-2.75%"
"08/04/2022","3.630","3.680","3.680","3.620","13.18M","-0.27%"
"08/03/2022","3.640","3.730","3.730","3.640","10.10M","-2.93%"
"08/02/2022","3.750","3.710","3.750","3.650","12.78M","-0.79%"
"08/01/2022","3.780","3.690","3.780","3.620","8.85M","2.44%"
"07/29/2022","3.690","3.710","3.710","3.600","9.53M","-0.54%"
"07/28/2022","3.710","3.710","3.730","3.650","10.29M","0.27%"
"07/27/2022","3.700","3.710","3.710","3.670","3.70M","0.00%"
"07/26/2022","3.700","3.700","3.720","3.680","5.80M","0.00%"
"07/25/2022","3.700","3.700","3.760","3.690","6.70M","-1.07%"
"07/22/2022","3.740","3.750","3.760","3.700","9.86M","-0.27%"
"07/21/2022","3.750","3.700","3.750","3.680","10.64M","1.35%"
"07/20/2022","3.700","3.690","3.720","3.670","7.65M","0.27%"
"07/19/2022","3.690","3.770","3.770","3.680","13.33M","-1.86%"
"07/18/2022","3.760","3.750","3.780","3.740","7.92M","0.00%"
"07/15/2022","3.760","3.760","3.780","3.710","4.70M","-0.53%"
"07/14/2022","3.780","3.730","3.780","3.650","11.49M","1.34%"
"07/13/2022","3.730","3.620","3.740","3.620","14.47M","0.81%"
"07/12/2022","3.700","3.620","3.700","3.580","7.22M","1.37%"
"07/11/2022","3.650","3.700","3.720","3.610","6.81M","-1.35%"
"07/08/2022","3.700","3.610","3.770","3.560","19.07M","1.93%"
"07/07/2022","3.630","3.630","3.640","3.600","7.83M","-0.27%"
"07/06/2022","3.640","3.570","3.640","3.550","7.77M","1.96%"
"07/05/2022","3.570","3.440","3.590","3.440","7.03M","3.78%"
"07/04/2022","3.440","3.470","3.470","3.420","4.64M","-0.58%"
"07/01/2022","3.460","3.530","3.530","3.450","17.30M","-1.98%"
"06/30/2022","3.530","3.590","3.610","3.520","14.20M","-1.40%"
"06/29/2022","3.580","3.580","3.620","3.580","4.95M","-0.28%"
"06/28/2022","3.590","3.600","3.600","3.550","9.53M","1.13%"
"06/27/2022","3.550","3.610","3.610","3.540","4.24M","-1.66%"
"06/24/2022","3.610","3.540","3.610","3.530","7.96M","1.98%"
"06/23/2022","3.540","3.600","3.610","3.530","12.06M","-1.67%"
"06/22/2022","3.600","3.620","3.640","3.580","45.93M","-0.55%"
"06/21/2022","3.620","3.610","3.650","3.610","31.13M","0.00%"
"06/20/2022","3.620","3.630","3.650","3.600","8.18M","-0.28%"
"06/17/2022","3.630","3.620","3.650","3.600","24.81M","0.55%"
"06/16/2022","3.610","3.590","3.660","3.590","13.40M","0.56%"
"06/15/2022","3.590","3.690","3.690","3.560","21.91M","-2.71%"
"06/14/2022","3.690","3.620","3.700","3.600","13.05M","1.93%"
"06/13/2022","3.620","3.700","3.700","3.620","27.33M","-2.16%"
"06/10/2022","3.700","3.780","3.780","3.670","18.80M","-2.63%"
"06/09/2022","3.800","3.790","3.800","3.720","5.82M","0.26%"
"06/08/2022","3.790","3.750","3.810","3.750","10.47M","-0.26%"
"06/07/2022","3.800","3.750","3.800","3.740","9.62M","1.60%"
"06/06/2022","3.740","3.770","3.770","3.720","19.85M","-0.53%"
"06/03/2022","3.760","3.770","3.780","3.740","15.46M","0.00%"
"06/02/2022","3.760","3.730","3.760","3.710","10.21M","1.08%"
"06/01/2022","3.720","3.750","3.770","3.700","17.68M","1.09%"
"05/31/2022","3.680","3.840","3.870","3.680","171.95M","-4.66%"
"05/30/2022","3.860","3.870","3.880","3.830","8.93M","-0.26%"
"05/27/2022","3.870","3.860","3.870","3.810","12.20M","0.00%"
"05/26/2022","3.870","3.790","3.870","3.750","4.38M","2.38%"
"05/25/2022","3.780","3.830","3.850","3.780","17.23M","-1.31%"
"05/24/2022","3.830","3.820","3.850","3.790","5.33M","0.26%"
"05/23/2022","3.820","3.890","3.910","3.800","6.59M","-1.80%"
"05/20/2022","3.890","3.820","3.930","3.820","30.12M","2.10%"
"05/19/2022","3.810","3.790","3.870","3.770","37.51M","0.79%"
"05/18/2022","3.780","3.790","3.800","3.760","13.94M","-0.26%"
"05/17/2022","3.790","3.770","3.790","3.740","24.86M","0.53%"
